Lift	Drag	Velocity	Time (s)
332.107098	367.597711	48.006121	0.000000
349.161399	379.372070	48.006121	0.250000
362.147989	384.158140	48.006121	0.500000
360.042298	382.425098	48.006121	0.750000
363.411853	386.299748	48.006121	1.000000
338.698045	363.779182	48.006121	1.250000
347.843658	376.366185	48.006121	1.500000
345.082464	372.792347	48.006121	1.750000
342.087804	369.916665	48.006121	2.000000
351.906878	379.881656	48.006121	2.250000
357.213758	377.127197	48.006121	2.500000
357.496612	385.166088	48.006121	2.750000
350.566689	377.367399	48.006121	3.000000
354.775826	379.785127	48.006121	3.250000
345.327156	377.650253	48.006121	3.500000
353.199925	378.700853	48.006121	3.750000
342.756776	380.072471	48.006121	4.000000
349.953839	378.386571	48.006121	4.250000
337.562140	371.079509	48.006121	4.500000
349.361192	378.739016	48.006121	4.750000
349.778739	377.057606	48.006121	5.000000
345.540418	372.529697	48.006121	5.250000
341.937397	371.277058	48.006121	5.500000
352.003408	374.258249	48.006121	5.750000
340.040479	370.109724	48.006121	6.000000
354.865621	383.426311	48.006121	6.250000
354.926233	379.060033	48.006121	6.500000
354.109099	375.533337	48.006121	6.750000
360.922289	381.078174	48.006121	7.000000
361.768606	385.080782	48.006121	7.250000
367.495277	391.489895	48.006121	7.500000
349.619353	375.376196	48.006121	7.750000
356.196831	380.579812	48.006121	8.000000
352.046061	372.792347	48.006121	8.250000
343.044120	370.632779	48.006121	8.500000
352.272793	385.312004	48.006121	8.750000
344.474104	373.046018	48.006121	9.000000
355.013783	384.863030	48.006121	9.250000
355.440309	380.750422	48.006121	9.500000
350.676688	377.865760	48.006121	9.750000
356.010506	387.469327	48.006121	10.000000
363.517362	381.598984	48.006121	10.250000
352.977683	377.326991	48.006121	10.500000
340.922715	369.871767	48.006121	10.750000
360.311683	386.135873	48.006121	11.000000
351.785655	376.725365	48.006121	11.250000
339.438854	373.086426	48.006121	11.500000
342.361678	369.442997	48.006121	11.750000
347.392439	379.363091	48.006121	12.000000
351.442190	376.134963	48.006121	12.250000
350.396079	380.056756	48.006121	12.500000
354.611950	377.005974	48.006121	12.750000
349.226500	379.558395	48.006121	13.000000
355.166434	381.500210	48.006121	13.250000
362.280437	383.455494	48.006121	13.500000
356.075608	380.002880	48.006121	13.750000
345.838987	371.337670	48.006121	14.000000
357.395593	378.139635	48.006121	14.250000
360.520456	385.469145	48.006121	14.500000
351.392802	378.736771	48.006121	14.750000
349.455477	375.888027	48.006121	15.000000
345.394502	372.882142	48.006121	15.250000
354.326852	375.234769	48.006121	15.500000
354.526645	378.224940	48.006121	15.750000
357.159881	380.009614	48.006121	16.000000
355.159699	380.173490	48.006121	16.250000
349.491395	377.915148	48.006121	16.500000
356.686213	377.234951	48.006121	16.750000
349.953839	378.624527	48.006121	17.000000
348.990788	375.587214	48.006121	17.250000
343.921865	372.493779	48.006121	17.500000
359.566385	379.834514	48.006121	17.750000
352.106672	379.347377	48.006121	18.000000
350.625056	370.340946	48.006121	18.250000
351.592596	381.248784	48.006121	18.500000
339.075184	372.747450	48.006121	18.750000
354.661338	376.644549	48.006121	19.000000
348.642833	378.732281	48.006121	19.250000
351.035868	374.413146	48.006121	19.500000
352.881153	378.359632	48.006121	19.750000
349.722617	375.174158	48.006121	20.000000
355.518879	378.148614	48.006121	20.250000
