Lift	Drag	Velocity	Time (s)
311.651815	304.020662	48.006121	0.000000
320.326004	307.203892	48.006121	0.250000
323.906577	314.787073	48.006121	0.500000
311.712427	302.983530	48.006121	0.750000
319.349485	304.465146	48.006121	1.000000
335.907668	314.106876	48.006121	1.250000
362.372477	319.326206	48.006121	1.500000
362.282682	323.524119	48.006121	1.750000
386.942612	335.204193	48.006121	2.000000
342.213517	317.644796	48.006121	2.250000
337.865198	311.855268	48.006121	2.500000
312.132218	301.347018	48.006121	2.750000
331.669348	309.215298	48.006121	3.000000
319.609890	304.893917	48.006121	3.250000
313.533019	304.916366	48.006121	3.500000
341.486178	314.560340	48.006121	3.750000
314.830555	308.216329	48.006121	4.000000
314.839535	310.851810	48.006121	4.250000
318.328067	304.267598	48.006121	4.500000
312.715885	305.093711	48.006121	4.750000
333.927690	312.108939	48.006121	5.000000
312.168136	307.778579	48.006121	5.250000
304.701688	297.979708	48.006121	5.500000
318.947652	305.966966	48.006121	5.750000
318.833164	306.954711	48.006121	6.000000
332.717704	312.959746	48.006121	6.250000
317.605218	308.833669	48.006121	6.500000
314.891167	305.136363	48.006121	6.750000
325.760842	307.217361	48.006121	7.000000
350.494853	319.440694	48.006121	7.250000
323.545152	308.784282	48.006121	7.500000
311.074883	304.144130	48.006121	7.750000
308.226139	298.446642	48.006121	8.000000
322.878425	309.462234	48.006121	8.250000
327.298580	310.678955	48.006121	8.500000
313.333225	304.857999	48.006121	8.750000
311.393655	304.667185	48.006121	9.000000
303.651087	297.202982	48.006121	9.250000
301.942739	298.707047	48.006121	9.500000
310.295912	300.606210	48.006121	9.750000
324.905545	311.451191	48.006121	10.000000
330.246098	314.903806	48.006121	10.250000
319.374178	310.979768	48.006121	10.500000
316.011358	302.413332	48.006121	10.750000
324.330858	302.399863	48.006121	11.000000
318.817450	313.112397	48.006121	11.250000
319.371933	307.374502	48.006121	11.500000
333.000558	310.041411	48.006121	11.750000
318.042969	309.958351	48.006121	12.000000
314.588109	305.935538	48.006121	12.250000
327.489394	307.729192	48.006121	12.500000
320.366412	309.455499	48.006121	12.750000
328.694891	311.280581	48.006121	13.000000
327.026950	311.668944	48.006121	13.250000
350.317508	322.767596	48.006121	13.500000
356.816416	321.110880	48.006121	13.750000
354.998069	324.460231	48.006121	14.000000
334.048913	314.270752	48.006121	14.250000
310.578766	308.467755	48.006121	14.500000
312.684457	299.647649	48.006121	14.750000
315.304223	309.572233	48.006121	15.000000
310.621418	303.874745	48.006121	15.250000
316.972164	310.268143	48.006121	15.500000
348.018758	321.223124	48.006121	15.750000
316.116867	304.224945	48.006121	16.000000
323.105157	310.748546	48.006121	16.250000
334.794211	318.147648	48.006121	16.500000
345.024098	325.205528	48.006121	16.750000
322.813324	308.719181	48.006121	17.000000
326.398386	314.232589	48.006121	17.250000
327.745310	315.830939	48.006121	17.500000
322.375573	307.827966	48.006121	17.750000
322.411491	309.794475	48.006121	18.000000
323.084953	308.905505	48.006121	18.250000
322.050067	309.563253	48.006121	18.500000
310.255504	303.156385	48.006121	18.750000
312.664253	301.169673	48.006121	19.000000
321.693132	311.193031	48.006121	19.250000
342.635553	320.637212	48.006121	19.500000
354.948681	327.778153	48.006121	19.750000
334.140953	312.914849	48.006121	20.000000
315.301979	306.490022	48.006121	20.250000
311.669774	300.963144	48.006121	20.500000
304.766789	300.056216	48.006121	20.750000
313.299552	306.820018	48.006121	21.000000
317.670320	305.753704	48.006121	21.250000
332.675051	307.596744	48.006121	21.500000
317.129305	308.045719	48.006121	21.750000
322.184759	307.697764	48.006121	22.000000
325.709210	309.078360	48.006121	22.250000
313.021187	309.424071	48.006121	22.500000
