Lift	Drag	Velocity	Time (s)
354.070936	95.453996	48.006121	0.000000
355.072149	96.250926	48.006121	0.250000
354.989089	97.797644	48.006121	0.500000
354.798275	98.659675	48.006121	0.750000
352.533198	95.990521	48.006121	1.000000
354.416646	98.666410	48.006121	1.250000
354.908274	95.229509	48.006121	1.500000
354.995824	98.969468	48.006121	1.750000
353.767878	95.649300	48.006121	2.000000
355.078884	96.280110	48.006121	2.250000
353.588288	96.300314	48.006121	2.500000
352.690339	97.842541	48.006121	2.750000
353.985631	95.081348	48.006121	3.000000
354.870111	96.547250	48.006121	3.250000
355.236025	98.516003	48.006121	3.500000
354.953171	95.660525	48.006121	3.750000
353.042784	94.160950	48.006121	4.000000
353.873387	95.348487	48.006121	4.250000
354.699500	96.300314	48.006121	4.500000
354.928478	94.345029	48.006121	4.750000
354.959906	98.953754	48.006121	5.000000
355.022762	94.594210	48.006121	5.250000
355.161944	94.199112	48.006121	5.500000
355.056435	97.337445	48.006121	5.750000
355.173169	94.493191	48.006121	6.000000
354.052977	94.387682	48.006121	6.250000
354.585012	96.226233	48.006121	6.500000
354.104609	95.611138	48.006121	6.750000
354.953171	100.024558	48.006121	7.000000
354.939702	94.547068	48.006121	7.250000
354.225832	96.565209	48.006121	7.500000
353.761144	99.081711	48.006121	7.750000
355.191128	98.628247	48.006121	8.000000
355.218066	94.926451	48.006121	8.250000
354.879090	99.303954	48.006121	8.500000
355.262964	97.240915	48.006121	8.750000
354.313382	96.183580	48.006121	9.000000
354.605216	96.955817	48.006121	9.250000
355.170924	94.376457	48.006121	9.500000
355.002558	97.449689	48.006121	9.750000
354.921743	94.650332	48.006121	10.000000
354.010324	99.135588	48.006121	10.250000
354.760112	94.309111	48.006121	10.500000
355.251739	95.965828	48.006121	10.750000
354.317872	94.737882	48.006121	11.000000
355.188883	94.295642	48.006121	11.250000
355.177658	95.108286	48.006121	11.500000
355.285412	94.093603	48.006121	11.750000
355.166434	94.710944	48.006121	12.000000
355.292147	94.136256	48.006121	12.250000
354.968885	94.787269	48.006121	12.500000
354.728684	95.487670	48.006121	12.750000
354.863376	96.363170	48.006121	13.000000
355.292147	95.635831	48.006121	13.250000
355.260719	94.194623	48.006121	13.500000
355.155210	95.296855	48.006121	13.750000
355.204597	95.379916	48.006121	14.000000
355.184393	97.326221	48.006121	14.250000
355.292147	95.236244	48.006121	14.500000
355.301126	96.915409	48.006121	14.750000
355.072149	95.810931	48.006121	15.000000
355.298882	95.193591	48.006121	15.250000
355.202352	95.092572	48.006121	15.500000
355.224801	95.427058	48.006121	15.750000
355.220311	103.663497	48.006121	16.000000
354.466034	95.974807	48.006121	16.250000
355.265208	98.610288	48.006121	16.500000
355.157455	95.079103	48.006121	16.750000
354.921743	98.682124	48.006121	17.000000
354.257260	98.798857	48.006121	17.250000
355.278678	96.383374	48.006121	17.500000
355.301126	95.990521	48.006121	17.750000
355.112557	94.742372	48.006121	18.000000
355.294392	95.561750	48.006121	18.250000
355.292147	95.925420	48.006121	18.500000
355.220311	95.613382	48.006121	18.750000
354.867866	96.686432	48.006121	19.000000
355.312351	95.611138	48.006121	19.250000
354.582767	99.032324	48.006121	19.500000
354.834193	95.501139	48.006121	19.750000
355.242760	101.452297	48.006121	20.000000
355.202352	96.888470	48.006121	20.250000
355.215821	102.363716	48.006121	20.500000
355.274188	95.775013	48.006121	20.750000
355.206842	98.199476	48.006121	21.000000
355.224801	96.765002	48.006121	21.250000
355.292147	99.889866	48.006121	21.500000
355.222556	99.023345	48.006121	21.750000
355.283167	96.910919	48.006121	22.000000
354.623175	96.028684	48.006121	22.250000
355.337044	94.448293	48.006121	22.500000
355.211332	95.599913	48.006121	22.750000
355.265208	94.196868	48.006121	23.000000
355.271943	95.911951	48.006121	23.250000
355.204597	96.030929	48.006121	23.500000
355.316841	97.856011	48.006121	23.750000
353.442372	95.036450	48.006121	24.000000
354.775826	95.467466	48.006121	24.250000
355.334800	98.255598	48.006121	24.500000
355.161944	98.967223	48.006121	24.750000
355.099088	99.137833	48.006121	25.000000
355.305616	96.982755	48.006121	25.250000
354.982354	95.427058	48.006121	25.500000
355.177658	96.760513	48.006121	25.750000
355.157455	95.606648	48.006121	26.000000
355.222556	94.780535	48.006121	26.250000
355.152965	99.658644	48.006121	26.500000
355.285412	94.692985	48.006121	26.750000
354.986844	94.746861	48.006121	27.000000
