Lift	Drag	Velocity	Time (s)
175.778629	48.908799	48.006121	0.000000
175.803323	48.946962	48.006121	0.250000
175.940260	48.632679	48.006121	0.500000
175.787608	48.940227	48.006121	0.750000
175.778629	48.924513	48.006121	1.000000
175.778629	48.879615	48.006121	1.250000
175.758425	47.366571	48.006121	1.500000
175.771894	48.394723	48.006121	1.750000
175.765160	48.448600	48.006121	2.000000
175.794343	48.740433	48.006121	2.250000
175.762915	48.877371	48.006121	2.500000
175.758425	49.036756	48.006121	2.750000
175.756180	49.384712	48.006121	3.000000
175.769649	48.484518	48.006121	3.250000
175.823526	48.854922	48.006121	3.500000
175.756180	48.367784	48.006121	3.750000
175.740466	47.189226	48.006121	4.000000
175.825771	46.767190	48.006121	4.250000
175.753935	41.489493	48.006121	4.500000
175.765160	48.019829	48.006121	4.750000
175.762915	44.127219	48.006121	5.000000
175.751690	48.933492	48.006121	5.250000
175.816792	46.641477	48.006121	5.500000
175.789853	47.164532	48.006121	5.750000
175.762915	48.931247	48.006121	6.000000
175.886383	44.699662	48.006121	6.250000
175.765160	48.273500	48.006121	6.500000
175.787608	48.125338	48.006121	6.750000
175.742711	48.832473	48.006121	7.000000
175.722507	48.854922	48.006121	7.250000
175.789853	48.863901	48.006121	7.500000
175.760670	48.953696	48.006121	7.750000
175.771894	48.684311	48.006121	8.000000
175.792098	48.868391	48.006121	8.250000
175.713528	48.610231	48.006121	8.500000
175.830261	45.968015	48.006121	8.750000
175.774139	48.778596	48.006121	9.000000
175.776384	48.661863	48.006121	9.250000
175.749446	47.945748	48.006121	9.500000
175.794343	48.866146	48.006121	9.750000
175.780874	48.976145	48.006121	10.000000
175.942505	48.581047	48.006121	10.250000
175.911076	48.778596	48.006121	10.500000
175.769649	48.931247	48.006121	10.750000
175.810057	48.850432	48.006121	11.000000
175.767405	48.911044	48.006121	11.250000
175.733731	48.922268	48.006121	11.500000
175.787608	48.803290	48.006121	11.750000
175.787608	48.973900	48.006121	12.000000
175.774139	48.347580	48.006121	12.250000
175.765160	48.931247	48.006121	12.500000
175.845975	48.810024	48.006121	12.750000
175.753935	48.646149	48.006121	13.000000
175.758425	48.298193	48.006121	13.250000
175.735976	48.857167	48.006121	13.500000
175.771894	48.942472	48.006121	13.750000
175.762915	48.767372	48.006121	14.000000
175.819037	48.913288	48.006121	14.250000
175.735976	48.489007	48.006121	14.500000
175.866179	48.879615	48.006121	14.750000
175.762915	48.087175	48.006121	15.000000
175.801078	48.013094	48.006121	15.250000
175.751690	48.004115	48.006121	15.500000
175.762915	48.385743	48.006121	15.750000
175.821281	48.120848	48.006121	16.000000
175.816792	48.401457	48.006121	16.250000
175.771894	47.076982	48.006121	16.500000
175.756180	47.680853	48.006121	16.750000
175.762915	48.560843	48.006121	17.000000
175.821281	48.560843	48.006121	17.250000
175.839240	48.902064	48.006121	17.500000
175.776384	48.973900	48.006121	17.750000
176.052503	46.244134	48.006121	18.000000
175.726997	48.946962	48.006121	18.250000
175.751690	48.946962	48.006121	18.500000
175.756180	48.778596	48.006121	18.750000
175.758425	48.915533	48.006121	19.000000
175.828016	48.929003	48.006121	19.250000
175.762915	48.084930	48.006121	19.500000
175.812302	45.471898	48.006121	19.750000
