Lift	Drag	Velocity	Time (s)
110.057726	123.005323	48.006121	0.000000
110.345069	121.032080	48.006121	0.250000
108.457131	116.852126	48.006121	0.500000
108.591823	120.731267	48.006121	0.750000
108.627741	125.331012	48.006121	1.000000
120.092308	125.925903	48.006121	1.250000
115.562154	123.395931	48.006121	1.500000
114.911141	118.930879	48.006121	1.750000
111.952398	119.323732	48.006121	2.000000
108.858963	118.432517	48.006121	2.250000
109.954461	116.921717	48.006121	2.500000
109.896095	124.049189	48.006121	2.750000
109.509977	121.225139	48.006121	3.000000
108.888147	121.579829	48.006121	3.250000
109.970176	118.982511	48.006121	3.500000
109.680587	119.204753	48.006121	3.750000
108.865698	119.691891	48.006121	4.000000
108.486314	116.928452	48.006121	4.250000
109.274265	118.852308	48.006121	4.500000
109.231612	118.380885	48.006121	4.750000
109.532425	116.607435	48.006121	5.000000
116.702550	121.880642	48.006121	5.250000
111.552811	124.671019	48.006121	5.500000
109.545895	124.637346	48.006121	5.750000
109.532425	122.785326	48.006121	6.000000
111.301385	117.386406	48.006121	6.250000
115.955007	123.611439	48.006121	6.500000
117.813762	119.272100	48.006121	6.750000
124.555116	123.070425	48.006121	7.000000
120.060880	120.594330	48.006121	7.250000
112.033214	116.668047	48.006121	7.500000
109.061002	123.602460	48.006121	7.750000
113.719114	118.578434	48.006121	8.000000
108.421213	116.980084	48.006121	8.250000
108.537947	117.108042	48.006121	8.500000
111.344038	123.636133	48.006121	8.750000
112.430556	120.244130	48.006121	9.000000
109.588547	116.721924	48.006121	9.250000
108.917330	118.679453	48.006121	9.500000
111.025266	120.699839	48.006121	9.750000
109.352835	120.253109	48.006121	10.000000
108.416723	122.480023	48.006121	10.250000
108.434682	118.971287	48.006121	10.500000
109.736709	121.615747	48.006121	10.750000
109.083451	118.344967	48.006121	11.000000
108.454886	119.705360	48.006121	11.250000
110.778330	117.559261	48.006121	11.500000
108.748965	119.054347	48.006121	11.750000
108.647945	118.416803	48.006121	12.000000
109.047533	123.849396	48.006121	12.250000
109.871401	120.735757	48.006121	12.500000
108.551416	120.129641	48.006121	12.750000
108.753454	123.395931	48.006121	13.000000
109.440385	125.398358	48.006121	13.250000
108.778148	120.636982	48.006121	13.500000
109.570588	118.627821	48.006121	13.750000
112.376679	117.642322	48.006121	14.000000
109.691811	117.696199	48.006121	14.250000
110.324865	117.166409	48.006121	14.500000
110.017318	120.991672	48.006121	14.750000
109.148552	116.971105	48.006121	15.000000
111.557301	120.271068	48.006121	15.250000
108.616517	117.128246	48.006121	15.500000
108.589579	120.372087	48.006121	15.750000
108.609782	117.202327	48.006121	16.000000
109.932013	118.192316	48.006121	16.250000
109.635689	118.544761	48.006121	16.500000
110.587516	118.989246	48.006121	16.750000
109.114879	122.331861	48.006121	17.000000
108.441417	120.158824	48.006121	17.250000
108.445907	117.812932	48.006121	17.500000
108.748965	121.701052	48.006121	17.750000
108.670394	117.994767	48.006121	18.000000
108.427948	122.302678	48.006121	18.250000
109.141817	116.968860	48.006121	18.500000
108.416723	120.239640	48.006121	18.750000
108.479580	119.334956	48.006121	19.000000
112.935653	119.929847	48.006121	19.250000
109.938747	117.889258	48.006121	19.500000
109.173246	120.374332	48.006121	19.750000
110.854656	120.619023	48.006121	20.000000
108.735495	120.852490	48.006121	20.250000
109.314673	124.686733	48.006121	20.500000
108.899371	117.426814	48.006121	20.750000
110.387722	122.522676	48.006121	21.000000
109.754668	120.807593	48.006121	21.250000
112.800960	123.952660	48.006121	21.500000
110.257519	118.212519	48.006121	21.750000
110.760371	116.670292	48.006121	22.000000
108.573865	117.482936	48.006121	22.250000
109.043043	121.139834	48.006121	22.500000
109.940992	119.418016	48.006121	22.750000
110.605475	121.290240	48.006121	23.000000
108.659170	122.358800	48.006121	23.250000
108.748965	118.616597	48.006121	23.500000
