Lift	Drag	Velocity	Time (s)
99.087031	26.500476	48.006121	0.000000
101.666390	26.336600	48.006121	0.250000
99.937838	26.190683	48.006121	0.500000
104.589215	26.444354	48.006121	0.750000
99.762738	26.464558	48.006121	1.000000
101.174763	26.325376	48.006121	1.250000
97.362969	25.259061	48.006121	1.500000
104.683500	26.044767	48.006121	1.750000
103.695755	26.305172	48.006121	2.000000
98.074593	26.473538	48.006121	2.250000
95.807271	26.460068	48.006121	2.500000
103.103109	26.446599	48.006121	2.750000
101.886388	26.475782	48.006121	3.000000
99.780697	26.206398	48.006121	3.250000
99.194785	26.466803	48.006121	3.500000
101.015377	26.323131	48.006121	3.750000
99.859267	26.426395	48.006121	4.000000
96.287674	24.114176	48.006121	4.250000
101.037826	26.246805	48.006121	4.500000
102.645155	26.323131	48.006121	4.750000
102.369035	26.271499	48.006121	5.000000
105.386145	26.406191	48.006121	5.250000
97.666026	26.518435	48.006121	5.500000
102.209649	26.464558	48.006121	5.750000
100.101714	26.478027	48.006121	6.000000
95.219115	26.305172	48.006121	6.250000
99.964776	26.394967	48.006121	6.500000
101.897612	26.275989	48.006121	6.750000
95.171972	26.361294	48.006121	7.000000
97.151950	26.278234	48.006121	7.250000
95.057484	26.471293	48.006121	7.500000
96.909504	26.264764	48.006121	7.750000
97.351744	26.451089	48.006121	8.000000
101.908836	25.844973	48.006121	8.250000
99.295804	26.302927	48.006121	8.500000
104.735132	25.990890	48.006121	8.750000
100.061306	25.582323	48.006121	9.000000
103.208618	26.112113	48.006121	9.250000
103.480248	26.327621	48.006121	9.500000
100.689870	26.020073	48.006121	9.750000
102.723725	25.734974	48.006121	10.000000
100.647218	25.818035	48.006121	10.250000
97.309092	26.365784	48.006121	10.500000
100.148856	26.466803	48.006121	10.750000
99.668453	26.338845	48.006121	11.000000
103.376983	26.421905	48.006121	11.250000
101.098437	26.363539	48.006121	11.500000
102.815765	26.334355	48.006121	11.750000
105.646550	25.312938	48.006121	12.000000
103.035763	26.498231	48.006121	12.250000
101.625982	25.234368	48.006121	12.500000
104.806968	26.073950	48.006121	12.750000
103.861876	26.284968	48.006121	13.000000
97.798474	26.311907	48.006121	13.250000
95.728701	26.300682	48.006121	13.500000
101.269048	26.475782	48.006121	13.750000
105.211045	26.338845	48.006121	14.000000
104.508399	26.289458	48.006121	14.250000
101.920061	26.509455	48.006121	14.500000
101.515984	26.365784	48.006121	14.750000
100.820073	26.426395	48.006121	15.000000
102.773113	26.426395	48.006121	15.250000
101.556391	26.455579	48.006121	15.500000
100.126407	26.451089	48.006121	15.750000
97.549293	26.345580	48.006121	16.000000
102.021080	26.529659	48.006121	16.250000
102.705766	26.455579	48.006121	16.500000
100.445179	26.471293	48.006121	16.750000
104.878803	26.372518	48.006121	17.000000
100.555178	26.112113	48.006121	17.250000
99.434986	26.430885	48.006121	17.500000
103.260250	26.377008	48.006121	17.750000
99.760493	26.356804	48.006121	18.000000
104.378197	24.819066	48.006121	18.250000
103.215353	26.408436	48.006121	18.500000
102.669848	26.437620	48.006121	18.750000
105.493899	25.346611	48.006121	19.000000
99.616821	26.356804	48.006121	19.250000
102.584543	26.354559	48.006121	19.500000
105.871037	26.352314	48.006121	19.750000
101.320680	26.190683	48.006121	20.000000
106.353685	26.181704	48.006121	20.250000
100.256610	26.455579	48.006121	20.500000
101.596799	26.464558	48.006121	20.750000
100.072530	26.426395	48.006121	21.000000
103.969630	26.392722	48.006121	21.250000
100.963745	26.419661	48.006121	21.500000
100.844767	26.323131	48.006121	21.750000
101.792103	25.690077	48.006121	22.000000
100.043347	26.278234	48.006121	22.250000
101.621493	25.912319	48.006121	22.500000
103.958406	26.217622	48.006121	22.750000
106.021444	26.460068	48.006121	23.000000
99.722330	24.973962	48.006121	23.250000
104.762070	24.843760	48.006121	23.500000
102.577809	26.305172	48.006121	23.750000
100.797624	26.372518	48.006121	24.000000
103.042497	26.428640	48.006121	24.250000
104.755335	24.825801	48.006121	24.500000
100.925582	26.228846	48.006121	24.750000
104.362483	25.380284	48.006121	25.000000
104.575746	25.225388	48.006121	25.250000
100.157835	26.394967	48.006121	25.500000
105.904710	26.390477	48.006121	25.750000
106.093280	25.247837	48.006121	26.000000
102.564339	26.089664	48.006121	26.250000
102.227608	26.289458	48.006121	26.500000
104.620643	26.451089	48.006121	26.750000
99.735799	26.224357	48.006121	27.000000
103.026783	26.044767	48.006121	27.250000
101.994142	25.517222	48.006121	27.500000
99.190295	25.476814	48.006121	27.750000
100.790890	25.223143	48.006121	28.000000
103.637389	26.509455	48.006121	28.250000
101.996386	26.478027	48.006121	28.500000
102.119854	26.446599	48.006121	28.750000
105.738590	26.430885	48.006121	29.000000
97.032972	26.372518	48.006121	29.250000
101.046805	26.415171	48.006121	29.500000
96.768077	26.437620	48.006121	29.750000
101.845980	25.844973	48.006121	30.000000
103.852896	26.460068	48.006121	30.250000
103.359024	26.469048	48.006121	30.500000
99.553965	25.685587	48.006121	30.750000
102.831479	26.076195	48.006121	31.000000
104.032486	26.466803	48.006121	31.250000
102.728215	26.314152	48.006121	31.500000
105.803691	26.278234	48.006121	31.750000
101.331904	25.728240	48.006121	32.000000
103.242291	26.495986	48.006121	32.250000
103.177190	26.282723	48.006121	32.500000
99.589883	26.213132	48.006121	32.750000
101.617003	26.204153	48.006121	33.000000
104.086363	26.260275	48.006121	33.250000
102.618216	25.699056	48.006121	33.500000
97.915207	25.916809	48.006121	33.750000
104.685744	25.943747	48.006121	34.000000
100.117428	26.148031	48.006121	34.250000
