Lift	Drag	Velocity	Time (s)
41.012165	15.267131	48.006121	0.000000
41.025635	11.946964	48.006121	0.250000
41.124409	7.919662	48.006121	0.500000
41.057063	10.988403	48.006121	0.750000
41.050328	12.281450	48.006121	1.000000
41.054818	15.392844	48.006121	1.250000
41.050328	14.643057	48.006121	1.500000
41.054818	8.925365	48.006121	1.750000
41.023390	14.191837	48.006121	2.000000
40.989717	15.152643	48.006121	2.250000
40.965023	14.620608	48.006121	2.500000
40.976247	11.664110	48.006121	2.750000
41.025635	12.070432	48.006121	3.000000
41.043594	11.185952	48.006121	3.250000
40.850534	13.796739	48.006121	3.500000
41.081756	12.404918	48.006121	3.750000
40.886452	17.040581	48.006121	4.000000
41.048083	14.669995	48.006121	4.250000
40.944819	11.893087	48.006121	4.500000
41.068287	16.427731	48.006121	4.750000
41.027879	16.777931	48.006121	5.000000
41.012165	15.484884	48.006121	5.250000
41.057063	12.115329	48.006121	5.500000
41.048083	12.364510	48.006121	5.750000
41.052573	12.716955	48.006121	6.000000
41.041349	13.078380	48.006121	6.250000
41.034614	17.583840	48.006121	6.500000
40.769719	10.862690	48.006121	6.750000
41.104205	20.935436	48.006121	7.000000
41.034614	12.236553	48.006121	7.250000
41.061552	15.711616	48.006121	7.500000
41.057063	16.059571	48.006121	7.750000
41.025635	14.048165	48.006121	8.000000
41.054818	14.631832	48.006121	8.250000
41.021145	13.783270	48.006121	8.500000
41.052573	17.208946	48.006121	8.750000
41.018900	16.367119	48.006121	9.000000
41.057063	11.830231	48.006121	9.250000
41.048083	11.879618	48.006121	9.500000
40.996451	16.102224	48.006121	9.750000
41.048083	12.804506	48.006121	10.000000
41.057063	14.705913	48.006121	10.250000
41.025635	14.153674	48.006121	10.500000
40.998696	11.419419	48.006121	10.750000
40.908901	13.632864	48.006121	11.000000
41.043594	11.870638	48.006121	11.250000
41.036859	17.058540	48.006121	11.500000
41.005431	10.552898	48.006121	11.750000
41.054818	11.982882	48.006121	12.000000
41.027879	16.544464	48.006121	12.250000
40.944819	8.566185	48.006121	12.500000
40.906656	17.107927	48.006121	12.750000
41.016655	15.051623	48.006121	13.000000
41.052573	13.213072	48.006121	13.250000
40.823596	14.595914	48.006121	13.500000
41.032369	11.926760	48.006121	13.750000
40.938084	12.898790	48.006121	14.000000
41.025635	9.580868	48.006121	14.250000
41.054818	9.351891	48.006121	14.500000
41.061552	18.501993	48.006121	14.750000
41.057063	14.885503	48.006121	15.000000
41.050328	7.935376	48.006121	15.250000
41.072777	14.126736	48.006121	15.500000
41.000941	14.831626	48.006121	15.750000
41.160327	13.251235	48.006121	16.000000
41.025635	13.653068	48.006121	16.250000
41.054818	11.637172	48.006121	16.500000
41.052573	14.916931	48.006121	16.750000
41.021145	11.614723	48.006121	17.000000
41.045838	14.068369	48.006121	17.250000
41.068287	17.444658	48.006121	17.500000
41.018900	11.123096	48.006121	17.750000
41.075022	16.362629	48.006121	18.000000
41.034614	6.902734	48.006121	18.250000
41.052573	9.300259	48.006121	18.500000
41.075022	16.176305	48.006121	18.750000
41.027879	10.326166	48.006121	19.000000
40.982982	12.436346	48.006121	19.250000
41.027879	7.035182	48.006121	19.500000
41.057063	10.359839	48.006121	19.750000
40.702373	9.733519	48.006121	20.000000
41.043594	12.692262	48.006121	20.250000
41.045838	13.318581	48.006121	20.500000
40.996451	12.357776	48.006121	20.750000
40.978492	16.813849	48.006121	21.000000
41.059308	12.966136	48.006121	21.250000
41.039104	16.517526	48.006121	21.500000
40.951554	15.778962	48.006121	21.750000
41.034614	11.677579	48.006121	22.000000
41.023390	17.496290	48.006121	22.250000
40.933595	10.609020	48.006121	22.500000
41.023390	10.804324	48.006121	22.750000
41.048083	17.613024	48.006121	23.000000
41.054818	17.148335	48.006121	23.250000
40.929105	15.954062	48.006121	23.500000
40.974002	13.570007	48.006121	23.750000
41.066042	14.290611	48.006121	24.000000
41.061552	13.583476	48.006121	24.250000
41.012165	9.738009	48.006121	24.500000
41.054818	11.675334	48.006121	24.750000
40.500334	15.159377	48.006121	25.000000
41.048083	9.928823	48.006121	25.250000
41.054818	13.159195	48.006121	25.500000
41.018900	15.415293	48.006121	25.750000
41.052573	10.817793	48.006121	26.000000
41.063797	12.683282	48.006121	26.250000
41.041349	13.076135	48.006121	26.500000
41.059308	14.598159	48.006121	26.750000
40.974002	10.541673	48.006121	27.000000
41.039104	14.375917	48.006121	27.250000
41.057063	14.353468	48.006121	27.500000
41.014410	11.484520	48.006121	27.750000
