Lift	Drag	Velocity	Time (s)
85.709833	25.827014	48.006121	0.000000
85.743506	25.642934	48.006121	0.250000
85.664935	26.197418	48.006121	0.500000
85.781668	24.024381	48.006121	0.750000
85.824321	23.494591	48.006121	1.000000
85.878198	18.775868	48.006121	1.250000
85.882688	22.946842	48.006121	1.500000
85.750240	24.599069	48.006121	1.750000
85.896157	23.685405	48.006121	2.000000
85.929830	25.925788	48.006121	2.250000
85.965748	25.775382	48.006121	2.500000
85.907381	25.180491	48.006121	2.750000
85.923095	21.977057	48.006121	3.000000
85.837790	25.256816	48.006121	3.250000
85.705343	25.463345	48.006121	3.500000
85.817586	23.216227	48.006121	3.750000
85.893912	25.088451	48.006121	4.000000
85.920851	24.282541	48.006121	4.250000
85.914116	26.024563	48.006121	4.500000
85.911871	25.512732	48.006121	4.750000
85.916361	25.631710	48.006121	5.000000
85.864729	23.238675	48.006121	5.250000
85.938810	25.312938	48.006121	5.500000
85.774934	22.836843	48.006121	5.750000
85.588609	24.929065	48.006121	6.000000
85.898402	24.713557	48.006121	6.250000
85.925340	21.209310	48.006121	6.500000
85.880443	24.217440	48.006121	6.750000
85.866974	25.182735	48.006121	7.000000
85.813097	24.967228	48.006121	7.250000
85.853504	22.208279	48.006121	7.500000
85.929830	25.384774	48.006121	7.750000
85.900647	25.658649	48.006121	8.000000
85.846770	24.397030	48.006121	8.250000
85.857994	24.394785	48.006121	8.500000
85.765954	24.771924	48.006121	8.750000
85.862484	26.237826	48.006121	9.000000
85.925340	23.824587	48.006121	9.250000
85.653711	24.848249	48.006121	9.500000
85.889422	25.503752	48.006121	9.750000
85.804117	24.179277	48.006121	10.000000
85.916361	25.550895	48.006121	10.250000
85.878198	25.277020	48.006121	10.500000
85.734526	24.819066	48.006121	10.750000
85.920851	20.154220	48.006121	11.000000
85.864729	23.171329	48.006121	11.250000
85.916361	25.261306	48.006121	11.500000
85.932075	22.879496	48.006121	11.750000
85.925340	24.610293	48.006121	12.000000
85.857994	23.355409	48.006121	12.250000
85.828811	24.354377	48.006121	12.500000
85.927585	21.568490	48.006121	12.750000
85.914116	25.375795	48.006121	13.000000
85.725547	25.384774	48.006121	13.250000
85.914116	22.931128	48.006121	13.500000
85.927585	25.357836	48.006121	13.750000
85.878198	25.593547	48.006121	14.000000
85.891667	23.362143	48.006121	14.250000
84.560458	25.645179	48.006121	14.500000
85.510039	25.788851	48.006121	14.750000
85.871463	21.979302	48.006121	15.000000
85.849015	25.404978	48.006121	15.250000
85.864729	24.798862	48.006121	15.500000
85.927585	25.505997	48.006121	15.750000
85.887177	25.699056	48.006121	16.000000
85.801872	22.374399	48.006121	16.250000
85.438203	24.091727	48.006121	16.500000
85.864729	25.014370	48.006121	16.750000
85.815342	25.250082	48.006121	17.000000
85.831056	23.209492	48.006121	17.250000
85.617793	23.070310	48.006121	17.500000
85.202491	25.775382	48.006121	17.750000
85.938810	24.527233	48.006121	18.000000
85.893912	22.852557	48.006121	18.250000
85.833301	23.959280	48.006121	18.500000
85.947789	25.286000	48.006121	18.750000
85.952279	25.838238	48.006121	19.000000
85.822076	25.541915	48.006121	19.250000
85.934320	23.615814	48.006121	19.500000
85.723302	21.824405	48.006121	19.750000
85.824321	25.591302	48.006121	20.000000
85.938810	19.298923	48.006121	20.250000
85.923095	24.091727	48.006121	20.500000
85.945544	21.653795	48.006121	20.750000
85.952279	22.619090	48.006121	21.000000
85.828811	24.143359	48.006121	21.250000
85.875953	23.986218	48.006121	21.500000
85.916361	25.934768	48.006121	21.750000
85.923095	23.912137	48.006121	22.000000
85.882688	23.153370	48.006121	22.250000
85.884933	21.786243	48.006121	22.500000
85.835545	20.499930	48.006121	22.750000
85.914116	25.827014	48.006121	23.000000
85.891667	25.099675	48.006121	23.250000
85.929830	23.546223	48.006121	23.500000
85.947789	25.620486	48.006121	23.750000
85.721057	25.979665	48.006121	24.000000
85.938810	22.830109	48.006121	24.250000
85.855749	23.095004	48.006121	24.500000
85.941054	24.013157	48.006121	24.750000
85.947789	24.897637	48.006121	25.000000
85.884933	21.171147	48.006121	25.250000
85.952279	24.863964	48.006121	25.500000
85.840035	26.058236	48.006121	25.750000
85.923095	25.079471	48.006121	26.000000
85.911871	24.304990	48.006121	26.250000
85.918606	18.106896	48.006121	26.500000
85.882688	24.765189	48.006121	26.750000
85.932075	21.788487	48.006121	27.000000
85.929830	24.841515	48.006121	27.250000
85.296776	25.871912	48.006121	27.500000
85.891667	21.555021	48.006121	27.750000
