Lift	Drag	Velocity	Time (s)
243.012577	75.369117	48.006121	0.000000
242.954210	73.510362	48.006121	0.250000
242.747682	77.757662	48.006121	0.500000
242.837477	75.384831	48.006121	0.750000
243.003597	79.665804	48.006121	1.000000
243.073188	77.670112	48.006121	1.250000
243.066454	74.585657	48.006121	1.500000
243.044005	81.964554	48.006121	1.750000
242.487276	72.798738	48.006121	2.000000
243.055229	75.434219	48.006121	2.250000
242.942986	75.382587	48.006121	2.500000
243.005842	76.886652	48.006121	2.750000
242.761151	78.177454	48.006121	3.000000
242.884619	75.339934	48.006121	3.250000
242.089934	73.647300	48.006121	3.500000
243.037270	76.325433	48.006121	3.750000
243.003597	74.989734	48.006121	4.000000
242.927271	80.137228	48.006121	4.250000
243.044005	76.478085	48.006121	4.500000
243.068698	78.617449	48.006121	4.750000
242.514215	72.848125	48.006121	5.000000
243.044005	78.015823	48.006121	5.250000
243.124820	73.979541	48.006121	5.500000
242.956455	74.567698	48.006121	5.750000
243.073188	77.178485	48.006121	6.000000
243.050740	71.862626	48.006121	6.250000
242.565847	79.688253	48.006121	6.500000
243.093392	75.211976	48.006121	6.750000
243.055229	76.451146	48.006121	7.000000
243.044005	74.994224	48.006121	7.250000
242.990128	75.485851	48.006121	7.500000
243.070943	78.556837	48.006121	7.750000
243.073188	76.870937	48.006121	8.000000
243.075433	75.409525	48.006121	8.250000
242.990128	77.930517	48.006121	8.500000
243.088902	78.359288	48.006121	8.750000
243.086657	76.058293	48.006121	9.000000
243.012577	79.104586	48.006121	9.250000
242.992373	75.182793	48.006121	9.500000
243.055229	77.501747	48.006121	9.750000
241.968711	78.372757	48.006121	10.000000
241.495042	80.011515	48.006121	10.250000
243.068698	79.288666	48.006121	10.500000
243.057474	79.102341	48.006121	10.750000
242.612989	76.659919	48.006121	11.000000
242.967679	79.021526	48.006121	11.250000
243.068698	74.760757	48.006121	11.500000
243.073188	80.734364	48.006121	11.750000
242.978904	76.430942	48.006121	12.000000
243.084413	76.565635	48.006121	12.250000
243.057474	76.781142	48.006121	12.500000
243.084413	74.870756	48.006121	12.750000
243.055229	77.739703	48.006121	13.000000
243.064209	74.161376	48.006121	13.250000
242.913802	77.402972	48.006121	13.500000
242.886864	73.797706	48.006121	13.750000
243.073188	79.971107	48.006121	14.000000
242.714009	74.105254	48.006121	14.250000
243.050740	76.098701	48.006121	14.500000
243.066454	74.965040	48.006121	14.750000
242.967679	73.548525	48.006121	15.000000
243.077678	73.209549	48.006121	15.250000
242.866660	72.679759	48.006121	15.500000
243.066454	74.942591	48.006121	15.750000
243.052984	72.511394	48.006121	16.000000
242.725233	75.205242	48.006121	16.250000
243.035025	75.968498	48.006121	16.500000
243.077678	77.710520	48.006121	16.750000
243.106861	77.723989	48.006121	17.000000
243.075433	75.342179	48.006121	17.250000
243.028291	79.052954	48.006121	17.500000
243.066454	74.195049	48.006121	17.750000
242.920537	72.863839	48.006121	18.000000
242.803803	71.647118	48.006121	18.250000
243.070943	74.309537	48.006121	18.500000
243.039515	73.561995	48.006121	18.750000
243.088902	72.170173	48.006121	19.000000
243.046250	73.710156	48.006121	19.250000
243.017066	74.884225	48.006121	19.500000
243.073188	71.705485	48.006121	19.750000
243.100127	72.845880	48.006121	20.000000
243.104616	74.138927	48.006121	20.250000
243.124820	74.067091	48.006121	20.500000
243.079923	74.551984	48.006121	20.750000
243.046250	72.390171	48.006121	21.000000
243.064209	71.606710	48.006121	21.250000
243.064209	77.587052	48.006121	21.500000
243.149514	78.105618	48.006121	21.750000
243.225840	76.159313	48.006121	22.000000
243.041760	76.240128	48.006121	22.250000
243.064209	78.882344	48.006121	22.500000
