Lift	Drag	Velocity	Time (s)
123.430434	129.250560	48.006121	0.000000
130.126891	132.864806	48.006121	0.250000
135.480913	134.685398	48.006121	0.500000
132.418906	136.853945	48.006121	0.750000
137.424973	137.812506	48.006121	1.000000
129.141391	133.690919	48.006121	1.250000
130.838515	132.056652	48.006121	1.500000
130.005667	133.500105	48.006121	1.750000
129.931587	133.796428	48.006121	2.000000
129.193023	133.684184	48.006121	2.250000
134.432557	136.250074	48.006121	2.500000
130.486070	138.207604	48.006121	2.750000
130.654436	132.530320	48.006121	3.000000
130.474846	134.106221	48.006121	3.250000
130.968718	134.797642	48.006121	3.500000
130.856474	133.089293	48.006121	3.750000
130.513009	136.259054	48.006121	4.000000
130.944024	135.307228	48.006121	4.250000
126.876314	135.450900	48.006121	4.500000
130.795863	134.297035	48.006121	4.750000
132.587271	138.138013	48.006121	5.000000
129.657712	134.815600	48.006121	5.250000
131.318918	138.158216	48.006121	5.500000
130.917086	133.946835	48.006121	5.750000
131.334632	136.775375	48.006121	6.000000
130.784638	137.298430	48.006121	6.250000
130.636477	131.306864	48.006121	6.500000
129.044862	132.088080	48.006121	6.750000
126.333055	129.827493	48.006121	7.000000
130.802597	134.651725	48.006121	7.250000
126.308362	130.379731	48.006121	7.500000
130.144850	132.474198	48.006121	7.750000
130.625252	138.566783	48.006121	8.000000
129.056086	135.091720	48.006121	8.250000
130.196482	137.188431	48.006121	8.500000
126.995293	133.760510	48.006121	8.750000
130.479336	135.659673	48.006121	9.000000
132.858901	135.349880	48.006121	9.250000
130.791373	138.007810	48.006121	9.500000
138.019864	134.808866	48.006121	9.750000
135.128468	138.396173	48.006121	10.000000
130.400765	135.037843	48.006121	10.250000
130.928310	135.733754	48.006121	10.500000
130.834026	136.732722	48.006121	10.750000
130.838515	132.685216	48.006121	11.000000
130.840760	134.447441	48.006121	11.250000
130.995656	138.683517	48.006121	11.500000
131.071982	136.701294	48.006121	11.750000
130.773414	134.092751	48.006121	12.000000
130.800353	134.115200	48.006121	12.250000
130.813822	136.360073	48.006121	12.500000
129.855261	130.653606	48.006121	12.750000
130.569131	132.923173	48.006121	13.000000
130.959739	135.886405	48.006121	13.250000
130.840760	136.227626	48.006121	13.500000
130.885658	134.761724	48.006121	13.750000
130.789128	136.604764	48.006121	14.000000
129.148126	135.664162	48.006121	14.250000
128.874251	135.738243	48.006121	14.500000
129.974239	130.992582	48.006121	14.750000
131.525447	133.134191	48.006121	15.000000
131.078717	133.122966	48.006121	15.250000
130.845250	133.071334	48.006121	15.500000
137.728031	135.657428	48.006121	15.750000
134.827655	136.977413	48.006121	16.000000
129.960770	136.182728	48.006121	16.250000
135.792950	139.841871	48.006121	16.500000
130.521988	134.216219	48.006121	16.750000
130.227910	132.961335	48.006121	17.000000
130.856474	135.300493	48.006121	17.250000
130.789128	136.840476	48.006121	17.500000
130.780149	138.115564	48.006121	17.750000
130.741986	133.399086	48.006121	18.000000
123.717778	132.043182	48.006121	18.250000
135.734583	138.696986	48.006121	18.500000
130.802597	132.040937	48.006121	18.750000
130.667905	135.237637	48.006121	19.000000
130.252604	131.749104	48.006121	19.250000
130.919331	135.955996	48.006121	19.500000
130.636477	133.322760	48.006121	19.750000
131.213409	135.374574	48.006121	20.000000
130.456887	133.484391	48.006121	20.250000
130.840760	136.416195	48.006121	20.500000
130.546682	134.710091	48.006121	20.750000
130.508519	130.725442	48.006121	21.000000
130.580355	133.192557	48.006121	21.250000
130.569131	133.594390	48.006121	21.500000
128.997719	130.631157	48.006121	21.750000
125.307148	130.429119	48.006121	22.000000
130.355868	130.920746	48.006121	22.250000
130.863209	136.840476	48.006121	22.500000
130.126891	128.729750	48.006121	22.750000
130.836271	138.402908	48.006121	23.000000
