Lift	Drag	Velocity	Time (s)
132.295438	48.069216	48.006121	0.000000
132.003604	48.116359	48.006121	0.250000
134.228274	47.846974	48.006121	0.500000
132.122583	48.857167	48.006121	0.750000
132.082175	48.632679	48.006121	1.000000
131.619731	48.340846	48.006121	1.250000
131.222389	48.426151	48.006121	1.500000
131.502998	47.465345	48.006121	1.750000
131.543406	48.677577	48.006121	2.000000
131.648915	48.812269	48.006121	2.250000
132.331356	47.382285	48.006121	2.500000
131.680343	48.251051	48.006121	2.750000
134.172152	47.714526	48.006121	3.000000
132.448089	48.832473	48.006121	3.250000
131.774627	47.687588	48.006121	3.500000
133.200122	47.698812	48.006121	3.750000
131.803811	48.185950	48.006121	4.000000
134.129499	48.138807	48.006121	4.250000
132.115848	45.709855	48.006121	4.500000
131.089941	48.866146	48.006121	4.750000
131.013615	48.459824	48.006121	5.000000
