Lift	Drag	Velocity	Time (s)
124.090427	28.038214	48.006121	0.000000
121.975757	28.532086	48.006121	0.250000
120.018227	30.408800	48.006121	0.500000
123.421455	27.072919	48.006121	0.750000
123.208192	29.901459	48.006121	1.000000
123.113907	29.201058	48.006121	1.250000
121.511068	27.447812	48.006121	1.500000
124.139814	27.501689	48.006121	1.750000
118.244778	27.589239	48.006121	2.000000
127.314065	27.557811	48.006121	2.250000
122.164326	26.855166	48.006121	2.500000
124.647156	27.335569	48.006121	2.750000
120.543528	26.848431	48.006121	3.000000
119.378438	29.272894	48.006121	3.250000
124.020836	26.704759	48.006121	3.500000
119.542314	27.420874	48.006121	3.750000
120.900462	27.025776	48.006121	4.000000
121.410049	26.733943	48.006121	4.250000
125.502452	27.281692	48.006121	4.500000
122.534730	29.791460	48.006121	4.750000
122.314732	29.389628	48.006121	5.000000
124.694298	26.828227	48.006121	5.250000
125.221843	29.333506	48.006121	5.500000
124.025326	26.983124	48.006121	5.750000
127.121006	27.865359	48.006121	6.000000
123.493291	27.187407	48.006121	6.250000
120.449243	27.378221	48.006121	6.500000
118.805996	28.635350	48.006121	6.750000
123.616759	27.216590	48.006121	7.000000
119.775781	28.240253	48.006121	7.250000
123.306966	27.784543	48.006121	7.500000
121.318009	26.951695	48.006121	7.750000
121.331478	27.910256	48.006121	8.000000
126.178159	26.817003	48.006121	8.250000
125.246537	27.286182	48.006121	8.500000
122.166571	29.524320	48.006121	8.750000
125.547350	31.894906	48.006121	9.000000
121.529027	26.992103	48.006121	9.250000
121.077807	27.921481	48.006121	9.500000
120.446998	27.569036	48.006121	9.750000
128.950577	29.746562	48.006121	10.000000
125.325107	29.196569	48.006121	10.250000
118.451306	27.479241	48.006121	10.500000
127.583449	27.447812	48.006121	10.750000
119.378438	29.066366	48.006121	11.000000
123.832267	27.227815	48.006121	11.250000
118.529876	32.438165	48.006121	11.500000
122.667177	27.804747	48.006121	11.750000
125.345311	29.708400	48.006121	12.000000
121.957798	29.982274	48.006121	12.250000
125.349801	27.739646	48.006121	12.500000
122.768197	26.691290	48.006121	12.750000
120.862300	28.386169	48.006121	13.000000
124.447362	29.443505	48.006121	13.250000
122.031878	29.620850	48.006121	13.500000
124.454096	28.772288	48.006121	13.750000
123.957979	28.525351	48.006121	14.000000
128.739559	27.411894	48.006121	14.250000
127.015497	26.778840	48.006121	14.500000
125.414902	27.618423	48.006121	14.750000
123.767165	26.772106	48.006121	15.000000
123.118397	26.727208	48.006121	15.250000
124.613482	26.799044	48.006121	15.500000
125.558574	26.969654	48.006121	15.750000
123.479822	27.034756	48.006121	16.000000
122.959011	27.557811	48.006121	16.250000
122.541465	26.938226	48.006121	16.500000
123.544923	26.933736	48.006121	16.750000
123.365333	27.860869	48.006121	17.000000
124.507973	26.783330	48.006121	17.250000
120.543528	26.927002	48.006121	17.500000
122.334936	28.271681	48.006121	17.750000
123.731247	28.666778	48.006121	18.000000
127.206311	27.351283	48.006121	18.250000
121.169847	26.592516	48.006121	18.500000
123.904103	27.254753	48.006121	18.750000
125.751633	27.420874	48.006121	19.000000
127.071618	27.344548	48.006121	19.250000
124.629197	27.786788	48.006121	19.500000
123.679615	27.483730	48.006121	19.750000
116.233371	31.376340	48.006121	20.000000
123.697574	30.177578	48.006121	20.250000
124.539402	27.391691	48.006121	20.500000
122.112694	27.468016	48.006121	20.750000
121.131684	27.461282	48.006121	21.000000
127.830385	27.863114	48.006121	21.250000
122.765952	26.812513	48.006121	21.500000
126.355504	29.497381	48.006121	21.750000
124.117365	27.726177	48.006121	22.000000
124.124100	28.401883	48.006121	22.250000
128.205279	27.849645	48.006121	22.500000
127.994261	27.304141	48.006121	22.750000
121.306784	27.665565	48.006121	23.000000
125.316128	29.986764	48.006121	23.250000
122.040858	29.773501	48.006121	23.500000
123.883899	26.724963	48.006121	23.750000
127.729366	27.117816	48.006121	24.000000
121.499844	28.159437	48.006121	24.250000
129.157105	27.155979	48.006121	24.500000
128.396094	27.878828	48.006121	24.750000
124.070223	28.018010	48.006121	25.000000
127.612633	29.769011	48.006121	25.250000
128.494868	29.623094	48.006121	25.500000
127.019986	28.570249	48.006121	25.750000
119.549049	29.501871	48.006121	26.000000
122.022899	29.445749	48.006121	26.250000
124.952458	26.805779	48.006121	26.500000
125.778572	27.546587	48.006121	26.750000
129.590366	27.670055	48.006121	27.000000
123.571861	26.805779	48.006121	27.250000
124.308180	28.848613	48.006121	27.500000
