Lift	Drag	Velocity	Time (s)
118.909260	26.722718	48.006121	0.000000
111.413629	27.573525	48.006121	0.250000
109.646914	26.906798	48.006121	0.500000
119.468233	26.720474	48.006121	0.750000
120.253939	26.621699	48.006121	1.000000
117.753150	26.637413	48.006121	1.250000
117.456827	26.698025	48.006121	1.500000
114.572165	26.884349	48.006121	1.750000
112.001786	26.583536	48.006121	2.000000
123.378802	26.650882	48.006121	2.250000
117.297441	26.783330	48.006121	2.500000
111.700973	26.895574	48.006121	2.750000
113.959315	26.561088	48.006121	3.000000
114.302781	27.411894	48.006121	3.250000
116.168270	27.012307	48.006121	3.500000
119.589457	26.727208	48.006121	3.750000
121.892696	29.270649	48.006121	4.000000
111.898521	26.639658	48.006121	4.250000
112.791981	26.931492	48.006121	4.500000
118.648855	27.277202	48.006121	4.750000
115.025630	28.565759	48.006121	5.000000
118.610692	26.700270	48.006121	5.250000
121.237193	27.470261	48.006121	5.500000
124.240833	26.662107	48.006121	5.750000
113.826867	26.967410	48.006121	6.000000
112.872796	27.416384	48.006121	6.250000
113.341975	27.205366	48.006121	6.500000
116.377043	26.837207	48.006121	6.750000
118.009066	30.074314	48.006121	7.000000
121.645760	27.227815	48.006121	7.250000
117.786823	26.785575	48.006121	7.500000
115.921334	26.850676	48.006121	7.750000
112.953612	27.146999	48.006121	8.000000
112.673003	27.155979	48.006121	8.250000
115.277055	27.896787	48.006121	8.500000
114.381351	26.859656	48.006121	8.750000
110.486496	26.720474	48.006121	9.000000
115.086241	26.563332	48.006121	9.250000
118.159472	27.185162	48.006121	9.500000
115.180526	26.850676	48.006121	9.750000
118.366001	26.653127	48.006121	10.000000
113.721358	28.006786	48.006121	10.250000
111.243019	27.901277	48.006121	10.500000
111.532607	26.686800	48.006121	10.750000
116.040312	28.399639	48.006121	11.000000
113.593401	30.226965	48.006121	11.250000
111.815461	26.823738	48.006121	11.500000
114.372372	27.068429	48.006121	11.750000
115.247872	26.922512	48.006121	12.000000
117.537643	26.536394	48.006121	12.250000
113.689930	26.989858	48.006121	12.500000
123.809818	26.632923	48.006121	12.750000
117.571316	26.718229	48.006121	13.000000
118.260492	27.061694	48.006121	13.250000
112.275660	26.940471	48.006121	13.500000
114.381351	26.597006	48.006121	13.750000
111.878318	27.721687	48.006121	14.000000
115.521747	27.037001	48.006121	14.250000
118.193146	26.565577	48.006121	14.500000
119.492927	26.594761	48.006121	14.750000
111.739135	27.366997	48.006121	15.000000
110.354049	27.335569	48.006121	15.250000
112.639330	26.772106	48.006121	15.500000
111.653830	26.760881	48.006121	15.750000
116.778875	26.686800	48.006121	16.000000
114.188292	27.470261	48.006121	16.250000
115.997660	27.346793	48.006121	16.500000
117.115606	28.065152	48.006121	16.750000
113.070345	26.951695	48.006121	17.000000
115.539706	27.728422	48.006121	17.250000
112.980550	28.336782	48.006121	17.500000
118.446816	26.567822	48.006121	17.750000
117.367032	27.126796	48.006121	18.000000
117.012342	27.097612	48.006121	18.250000
117.034791	28.044949	48.006121	18.500000
115.003181	26.969654	48.006121	18.750000
114.850530	26.900063	48.006121	19.000000
121.113725	26.590271	48.006121	19.250000
117.158259	26.720474	48.006121	19.500000
114.107477	27.667810	48.006121	19.750000
124.525932	27.721687	48.006121	20.000000
117.416419	26.900063	48.006121	20.250000
117.777844	28.233518	48.006121	20.500000
118.240288	26.814758	48.006121	20.750000
114.884203	28.734125	48.006121	21.000000
115.598072	27.048225	48.006121	21.250000
114.188292	27.977602	48.006121	21.500000
112.756063	27.672300	48.006121	21.750000
115.553175	26.603740	48.006121	22.000000
114.760735	26.718229	48.006121	22.250000
114.823591	26.623944	48.006121	22.500000
117.111117	26.641903	48.006121	22.750000
115.759703	26.882104	48.006121	23.000000
116.543164	27.768829	48.006121	23.250000
115.584603	26.738433	48.006121	23.500000
117.490500	26.904553	48.006121	23.750000
115.912354	26.754147	48.006121	24.000000
113.871765	26.965165	48.006121	24.250000
110.951185	26.886594	48.006121	24.500000
112.010765	26.675576	48.006121	24.750000
111.564035	26.619454	48.006121	25.000000
114.785428	27.423119	48.006121	25.250000
112.165661	29.109018	48.006121	25.500000
113.214017	27.016797	48.006121	25.750000
117.921516	27.459037	48.006121	26.000000
113.180344	26.834962	48.006121	26.250000
116.188474	27.061694	48.006121	26.500000
112.001786	26.832717	48.006121	26.750000
114.134415	26.821493	48.006121	27.000000
113.966050	26.709249	48.006121	27.250000
112.563004	26.579047	48.006121	27.500000
