Lift	Drag	Velocity	Time (s)
15.299389	15.882226	48.006121	0.000000
14.684294	10.528204	48.006121	0.250000
13.732468	14.212041	48.006121	0.500000
13.705530	16.786910	48.006121	0.750000
11.941059	13.794495	48.006121	1.000000
12.452890	15.626311	48.006121	1.250000
16.222032	12.609202	48.006121	1.500000
13.321656	16.618545	48.006121	1.750000
12.569624	15.612842	48.006121	2.000000
15.631631	18.374036	48.006121	2.250000
10.769236	14.434283	48.006121	2.500000
16.275909	15.920389	48.006121	2.750000
12.533706	12.701241	48.006121	3.000000
13.063496	16.120183	48.006121	3.250000
14.010832	12.824709	48.006121	3.500000
12.185750	13.807964	48.006121	3.750000
14.509194	18.353832	48.006121	4.000000
14.037771	11.558601	48.006121	4.250000
14.987352	17.143845	48.006121	4.500000
14.531643	15.915900	48.006121	4.750000
13.521450	14.416324	48.006121	5.000000
12.991660	14.622853	48.006121	5.250000
12.791866	10.620244	48.006121	5.500000
13.189209	16.104469	48.006121	5.750000
16.006524	11.167993	48.006121	6.000000
10.596380	13.109808	48.006121	6.250000
8.840890	12.384714	48.006121	6.500000
10.261894	8.550471	48.006121	6.750000
12.850233	16.216713	48.006121	7.000000
12.488808	12.712466	48.006121	7.250000
12.286770	17.397516	48.006121	7.500000
12.486563	17.045071	48.006121	7.750000
11.781673	13.049197	48.006121	8.000000
12.863702	16.286304	48.006121	8.250000
13.184719	9.836783	48.006121	8.500000
9.503127	17.765675	48.006121	8.750000
6.847442	10.445144	48.006121	9.000000
11.269842	10.406981	48.006121	9.250000
13.209413	15.826105	48.006121	9.500000
7.491721	12.106350	48.006121	9.750000
5.498274	16.620790	48.006121	10.000000
9.759043	13.248990	48.006121	10.250000
16.495907	11.080443	48.006121	10.500000
6.117859	15.583658	48.006121	10.750000
11.022906	15.747534	48.006121	11.000000
12.863702	16.537729	48.006121	11.250000
14.309400	11.253298	48.006121	11.500000
12.634725	16.607320	48.006121	11.750000
10.798419	19.523411	48.006121	12.000000
13.516960	19.965651	48.006121	12.250000
11.162088	12.371245	48.006121	12.500000
9.882511	14.782239	48.006121	12.750000
8.764564	16.328956	48.006121	13.000000
10.890459	16.299773	48.006121	13.250000
13.710019	14.631832	48.006121	13.500000
13.463083	16.892419	48.006121	13.750000
10.403321	13.323071	48.006121	14.000000
12.672888	16.147121	48.006121	14.250000
11.604328	12.577773	48.006121	14.500000
9.065377	14.447753	48.006121	14.750000
6.950707	17.395271	48.006121	15.000000
6.465814	17.433434	48.006121	15.250000
8.932929	15.621821	48.006121	15.500000
10.955560	14.411835	48.006121	15.750000
11.391065	12.979606	48.006121	16.000000
7.848656	11.282482	48.006121	16.250000
14.976128	14.297346	48.006121	16.500000
10.452708	12.786547	48.006121	16.750000
17.045901	16.192019	48.006121	17.000000
16.457744	13.807964	48.006121	17.250000
9.693941	14.524078	48.006121	17.500000
12.019630	8.541492	48.006121	17.750000
15.768568	16.068551	48.006121	18.000000
12.140853	14.070614	48.006121	18.250000
14.807762	11.471051	48.006121	18.500000
11.348413	14.227755	48.006121	18.750000
10.324751	14.600404	48.006121	19.000000
9.278640	10.195963	48.006121	19.250000
9.994754	14.443263	48.006121	19.500000
8.524363	10.231881	48.006121	19.750000
11.489840	9.477604	48.006121	20.000000
10.724338	17.552412	48.006121	20.250000
12.497788	13.554293	48.006121	20.500000
11.105967	10.377798	48.006121	20.750000
9.687207	8.916385	48.006121	21.000000
9.601902	11.233094	48.006121	21.250000
14.219605	13.305112	48.006121	21.500000
6.690301	16.719564	48.006121	21.750000
7.882329	16.733033	48.006121	22.000000
14.190422	14.762035	48.006121	22.250000
13.119618	16.530995	48.006121	22.500000
