Lift	Drag	Velocity	Time (s)
153.451122	175.815962	48.006121	0.000000
153.536427	179.246128	48.006121	0.250000
153.296225	170.843568	48.006121	0.500000
153.318674	178.853275	48.006121	0.750000
153.680099	180.523461	48.006121	1.000000
153.401734	173.324153	48.006121	1.250000
153.352347	178.265118	48.006121	1.500000
153.677854	179.019396	48.006121	1.750000
153.491529	176.154938	48.006121	2.000000
153.579079	175.746371	48.006121	2.250000
153.296225	175.196377	48.006121	2.500000
153.913565	178.271853	48.006121	2.750000
157.523321	183.336287	48.006121	3.000000
155.141511	181.944465	48.006121	3.250000
154.117849	179.778163	48.006121	3.500000
153.289491	171.651722	48.006121	3.750000
153.464591	176.107795	48.006121	4.000000
153.334388	182.858129	48.006121	4.250000
153.617242	180.604276	48.006121	4.500000
153.552141	176.464730	48.006121	4.750000
153.502754	181.468552	48.006121	5.000000
153.298470	181.250799	48.006121	5.250000
153.273777	173.892106	48.006121	5.500000
153.320919	180.851212	48.006121	5.750000
154.066217	181.084679	48.006121	6.000000
153.451122	178.873479	48.006121	6.250000
153.334388	179.551431	48.006121	6.500000
153.276021	176.356976	48.006121	6.750000
153.334388	178.060835	48.006121	7.000000
153.368061	180.036323	48.006121	7.250000
153.374796	175.212091	48.006121	7.500000
153.942749	177.775736	48.006121	7.750000
153.466836	182.463031	48.006121	8.000000
153.574590	179.858978	48.006121	8.250000
153.617242	173.218644	48.006121	8.500000
153.338878	177.838592	48.006121	8.750000
153.291736	169.474195	48.006121	9.000000
153.480305	178.325730	48.006121	9.250000
153.626222	178.487361	48.006121	9.500000
153.428673	174.828218	48.006121	9.750000
153.850709	181.282228	48.006121	10.000000
153.783363	177.991244	48.006121	10.250000
153.228879	172.801097	48.006121	10.500000
153.395000	177.385128	48.006121	10.750000
153.307450	177.495127	48.006121	11.000000
153.747445	176.698197	48.006121	11.250000
153.399490	182.853639	48.006121	11.500000
153.352347	181.425900	48.006121	11.750000
153.554386	179.708572	48.006121	12.000000
153.289491	180.202444	48.006121	12.250000
154.108869	178.806133	48.006121	12.500000
153.325409	182.795272	48.006121	12.750000
153.659895	183.134248	48.006121	13.000000
153.388265	182.000587	48.006121	13.250000
154.382744	174.729443	48.006121	13.500000
155.184164	183.628120	48.006121	13.750000
158.490862	182.905271	48.006121	14.000000
153.448877	183.203839	48.006121	14.250000
153.334388	180.038568	48.006121	14.500000
153.475815	177.847572	48.006121	14.750000
153.325409	181.668346	48.006121	15.000000
153.401734	176.992275	48.006121	15.250000
153.489284	175.836166	48.006121	15.500000
153.365816	176.215549	48.006121	15.750000
153.381531	174.709239	48.006121	16.000000
153.536427	179.870203	48.006121	16.250000
153.347857	174.823728	48.006121	16.500000
153.567855	174.581282	48.006121	16.750000
153.525202	182.344053	48.006121	17.000000
153.718261	179.293270	48.006121	17.250000
154.562334	182.903026	48.006121	17.500000
157.155162	178.085528	48.006121	17.750000
153.163778	183.055677	48.006121	18.000000
153.280511	180.346116	48.006121	18.250000
153.136839	175.454537	48.006121	18.500000
153.311939	177.456964	48.006121	18.750000
153.318674	177.162886	48.006121	19.000000
153.781118	179.059803	48.006121	19.250000
153.583569	180.204689	48.006121	19.500000
153.320919	179.724286	48.006121	19.750000
153.329898	178.819602	48.006121	20.000000
153.273777	175.039236	48.006121	20.250000
153.293980	178.803888	48.006121	20.500000
153.302960	176.024735	48.006121	20.750000
153.271532	172.655181	48.006121	21.000000
153.352347	173.607007	48.006121	21.250000
153.453366	181.250799	48.006121	21.500000
153.298470	179.890406	48.006121	21.750000
153.282756	172.282532	48.006121	22.000000
153.334388	180.718765	48.006121	22.250000
153.350102	176.397384	48.006121	22.500000
153.529692	178.112467	48.006121	22.750000
153.309695	173.317418	48.006121	23.000000
152.598070	169.878273	48.006121	23.250000
153.249083	175.324335	48.006121	23.500000
153.359082	178.361648	48.006121	23.750000
153.817036	182.332828	48.006121	24.000000
154.108869	179.537961	48.006121	24.250000
153.282756	176.307589	48.006121	24.500000
153.516223	176.588198	48.006121	24.750000
