0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,3.320573423616933473e-03
2.000000000000000042e-02,6.641146525636156678e-03
2.999999999999999889e-02,9.961718479092426803e-03
4.000000000000000083e-02,1.328228790571178014e-02
5.000000000000000278e-02,1.660285287591488704e-02
5.999999999999999778e-02,1.992341090882341834e-02
7.000000000000000666e-02,2.324395897227047453e-02
8.000000000000000167e-02,2.656449348281600051e-02
8.999999999999999667e-02,2.988501030576827533e-02
1.000000000000000056e-01,3.320550475521243106e-02
1.100000000000000006e-01,3.652597159404705196e-02
1.199999999999999956e-01,3.984640503402979428e-02
1.300000000000000044e-01,4.316679873583309512e-02
1.400000000000000133e-01,4.648714580911097322e-02
1.499999999999999944e-01,4.980743881257785471e-02
1.600000000000000033e-01,5.312766975410054132e-02
1.700000000000000122e-01,5.644783009080420882e-02
1.799999999999999933e-01,5.976791072919353243e-02
1.900000000000000022e-01,6.308790202528992419e-02
2.000000000000000111e-01,6.640779378478579853e-02
2.099999999999999922e-01,6.972757526321698984e-02
2.200000000000000011e-01,7.304723516615430068e-02
2.300000000000000100e-01,7.636676164941504086e-02
2.399999999999999911e-01,7.968614231929571634e-02
2.500000000000000000e-01,8.300536423282696419e-02
2.600000000000000089e-01,8.632441389805126097e-02
2.700000000000000178e-01,8.964327727432502835e-02
2.800000000000000266e-01,9.296193977264559372e-02
2.899999999999999800e-01,9.628038625600437994e-02
2.999999999999999889e-01,9.959860103976708734e-02
3.099999999999999978e-01,1.029165678920818533e-01
3.200000000000000067e-01,1.062342700343165552e-01
3.300000000000000155e-01,1.095516901415261035e-01
3.400000000000000244e-01,1.128688103429506401e-01
3.500000000000000333e-01,1.161856122225458365e-01
3.599999999999999867e-01,1.195020768195460409e-01
3.699999999999999956e-01,1.228181846290613971e-01
3.800000000000000044e-01,1.261339156027097563e-01
3.900000000000000133e-01,1.294492491492846287e-01
4.000000000000000222e-01,1.327641641354597168e-01
4.100000000000000311e-01,1.360786388865313501e-01
4.199999999999999845e-01,1.393926511871996232e-01
4.299999999999999933e-01,1.427061782823891567e-01
4.400000000000000022e-01,1.460191968781105187e-01
4.500000000000000111e-01,1.493316831423631974e-01
4.600000000000000200e-01,1.526436127060809833e-01
4.700000000000000289e-01,1.559549606641209007e-01
4.799999999999999822e-01,1.592657015762963535e-01
4.899999999999999911e-01,1.625758094684556232e-01
5.000000000000000000e-01,1.658852578336063865e-01
5.100000000000000089e-01,1.691940196330875557e-01
5.200000000000000178e-01,1.725020672977888025e-01
5.300000000000000266e-01,1.758093727294192665e-01
5.400000000000000355e-01,1.791159073018257220e-01
5.500000000000000444e-01,1.824216418623615110e-01
5.600000000000000533e-01,1.857265467333070463e-01
5.700000000000000622e-01,1.890305917133425773e-01
5.799999999999999600e-01,1.923337460790742193e-01
5.899999999999999689e-01,1.956359785866140233e-01
5.999999999999999778e-01,1.989372574732150289e-01
6.099999999999999867e-01,2.022375504589619954e-01
6.199999999999999956e-01,2.055368247485186428e-01
6.300000000000000044e-01,2.088350470329324582e-01
6.400000000000000133e-01,2.121321834914974558e-01
6.500000000000000222e-01,2.154281997936760007e-01
6.600000000000000311e-01,2.187230611010803627e-01
6.700000000000000400e-01,2.220167320695147217e-01
6.800000000000000488e-01,2.253091768510787352e-01
6.900000000000000577e-01,2.286003590963326670e-01
7.000000000000000666e-01,2.318902419565255502e-01
7.099999999999999645e-01,2.351787880858868807e-01
7.199999999999999734e-01,2.384659596439823448e-01
7.299999999999999822e-01,2.417517182981344659e-01
7.399999999999999911e-01,2.450360252259089211e-01
7.500000000000000000e-01,2.483188411176670274e-01
7.600000000000000089e-01,2.516001261791850907e-01
7.700000000000000178e-01,2.548798401343415065e-01
7.800000000000000266e-01,2.581579422278718061e-01
7.900000000000000355e-01,2.614343912281923976e-01
8.000000000000000444e-01,2.647091454302945013e-01
8.100000000000000533e-01,2.679821626587067240e-01
8.200000000000000622e-01,2.712534002705295211e-01
8.300000000000000711e-01,2.745228151585398235e-01
8.399999999999999689e-01,2.777903637543679971e-01
8.499999999999999778e-01,2.810560020317462437e-01
8.599999999999999867e-01,2.843196855098302778e-01
8.699999999999999956e-01,2.875813692565941104e-01
8.800000000000000044e-01,2.908410078922979980e-01
8.900000000000000133e-01,2.940985555930307749e-01
9.000000000000000222e-01,2.973539660943269047e-01
9.100000000000000311e-01,3.006071926948580275e-01
9.200000000000000400e-01,3.038581882602000572e-01
9.300000000000000488e-01,3.071069052266758859e-01
9.400000000000000577e-01,3.103532956052743041e-01
9.500000000000000666e-01,3.135973109856449170e-01
9.599999999999999645e-01,3.168389025401702197e-01
9.699999999999999734e-01,3.200780210281142235e-01
9.799999999999999822e-01,3.233146167998486864e-01
9.899999999999999911e-01,3.265486398011565594e-01
1.000000000000000000e+00,3.297800395776134819e-01
1.010000000000000009e+00,3.330087652790469366e-01
1.020000000000000018e+00,3.362347656640736759e-01
1.030000000000000027e+00,3.394579891047153075e-01
1.040000000000000036e+00,3.426783835910925391e-01
1.050000000000000044e+00,3.458958967361976944e-01
1.060000000000000053e+00,3.491104757807462211e-01
1.070000000000000062e+00,3.523220675981064698e-01
1.080000000000000071e+00,3.555306186993084649e-01
1.090000000000000080e+00,3.587360752381314466e-01
1.100000000000000089e+00,3.619383830162701821e-01
1.110000000000000098e+00,3.651374874885799371e-01
1.120000000000000107e+00,3.683333337683999953e-01
1.130000000000000115e+00,3.715258666329561144e-01
1.140000000000000124e+00,3.747150305288411420e-01
1.150000000000000133e+00,3.779007695775743469e-01
1.159999999999999920e+00,3.810830275812385204e-01
1.169999999999999929e+00,3.842617480281951270e-01
1.179999999999999938e+00,3.874368740988777815e-01
